date,location,tweetcreatedts,sentiment
20220628,United Arab Emirates,83,-0.036144578
20220628,United Republic of Tanzania,1,0
20220628,Uruguay,49,-0.530612245
20220628,Vanuatu,2,-0.5
20220628,Venezuela,169,-0.396449704
20220628,Vietnam,24,-0.458333333
20220628,Yemen,12,-0.75
20220628,Zambia,5,-0.4
20220628,Zimbabwe,31,-0.322580645
20220629,Afghanistan,22,-0.136363636
20220629,Albania,50,0.24
20220629,Algeria,8,-0.5
20220629,Angola,3,-0.666666667
20220629,Antarctica,11,0.181818182
20220629,Argentina,90,-0.344444444
20220629,Armenia,34,-0.117647059
20220629,Australia,787,-0.142312579
20220629,Austria,125,-0.2
20220629,Azerbaijan,33,0.060606061
20220629,Bangladesh,100,0.03
20220629,Belarus,10,-0.3
20220629,Belgium,632,0.275316456
20220629,Belize,9,-0.444444444
20220629,Benin,4,-0.25
20220629,Bolivia,5,-0.6
20220629,Bosnia and Herzegovina,5,0.4
20220629,Botswana,1,-1
20220629,Brazil,56,-0.267857143
20220629,Bulgaria,101,-0.207920792
20220629,Burkina Faso,2,0
20220629,Burundi,1,-1
20220629,Cambodia,12,-0.5
20220629,Cameroon,4,0
20220629,Canada,1680,-0.161309524
20220629,Central African Republic,6,0
20220629,Chile,46,-0.413043478
20220629,China,101,-0.267326733
20220629,Colombia,63,-0.19047619
20220629,Costa Rica,16,-0.125
20220629,Croatia,43,-0.139534884
20220629,Cuba,28,-0.357142857
20220629,Cyprus,69,-0.289855072
20220629,Czech Republic,137,-0.364963504
20220629,Denmark,171,-0.052631579
20220629,Djibouti,4,-0.5
20220629,Dominican Republic,8,0.25
20220629,Ecuador,21,-0.238095238
20220629,Egypt,49,-0.102040816
20220629,El Salvador,5,-0.2
20220629,England,2181,-0.242549289
20220629,Eritrea,6,-1
20220629,Estonia,159,-0.094339623
20220629,Ethiopia,39,-0.538461538
20220629,Falkland Islands,2,1
20220629,Fiji,3,-0.666666667
20220629,Finland,654,-0.018348624
20220629,France,988,-0.219635628
20220629,Gabon,1,-1
20220629,Georgia,246,-0.048780488
20220629,Germany,830,-0.220481928
20220629,Ghana,84,-0.166666667
20220629,Greece,320,-0.14375
20220629,Greenland,2,-0.5
20220629,Guatemala,5,-0.2
20220629,Guyana,2,-1
20220629,Haiti,2,-0.5
20220629,Honduras,8,-0.25
20220629,Hungary,39,0
20220629,Iceland,37,0.135135135
20220629,India,1476,-0.134146341
20220629,Indonesia,521,-0.149712092
20220629,Iran,69,-0.130434783
20220629,Iraq,26,0
20220629,Ireland,528,-0.244318182
20220629,Israel,111,-0.27027027
20220629,Italy,193,-0.155440415
20220629,Jamaica,24,-0.291666667
20220629,Japan,422,-0.092417062
20220629,Jordan,17,0.235294118
20220629,Kazakhstan,20,-0.4
20220629,Kenya,162,-0.438271605
20220629,Kosovo,16,0
20220629,Kuwait,13,-0.384615385
20220629,Kyrgyzstan,2,0.5
20220629,Laos,4,-0.75
20220629,Latvia,165,-0.006060606
20220629,Lebanon,41,-0.317073171
20220629,Lesotho,2,-0.5
20220629,Liberia,3,0
20220629,Libya,14,-0.214285714
20220629,Lithuania,160,-0.09375
20220629,Luxembourg,57,-0.140350877
20220629,Macedonia,37,0.162162162
20220629,Madagascar,2,-1
20220629,Malawi,5,-0.6
20220629,Malaysia,144,-0.444444444
20220629,Mali,28,-0.535714286
20220629,Mauritania,1,-1
20220629,Mexico,155,-0.238709677
20220629,Moldova,21,-0.095238095
20220629,Mongolia,17,0.117647059
20220629,Montenegro,11,0.090909091
20220629,Morocco,7,0
20220629,Mozambique,1,0
20220629,Myanmar,8,0
20220629,Namibia,4,-0.75
20220629,Nepal,9,-0.111111111
20220629,Netherlands,495,-0.181818182
20220629,New Zealand,134,-0.343283582
20220629,Nicaragua,5,-0.4
20220629,Niger,535,-0.23364486
20220629,North Korea,1,-1
20220629,Northern Cyprus,1,-1
20220629,Norway,231,-0.151515152
20220629,Oman,6,-0.166666667
20220629,Pakistan,400,-0.1875
20220629,Panama,36,-0.388888889
20220629,Paraguay,5,-0.2
20220629,Peru,37,-0.108108108
20220629,Philippines,93,-0.11827957
20220629,Poland,347,-0.16426513
20220629,Portugal,270,-0.151851852
20220629,Puerto Rico,30,-0.3
20220629,Qatar,22,-0.318181818
20220629,Republic of Serbia,26,-0.423076923
20220629,Romania,212,-0.080188679
20220629,Russia,149,-0.32885906
20220629,Rwanda,5,0
20220629,Saudi Arabia,44,-0.227272727
20220629,Senegal,3,0
20220629,Sierra Leone,3,0.333333333
20220629,Slovakia,41,0.048780488
20220629,Slovenia,42,-0.095238095
20220629,Solomon Islands,1,-1
20220629,Somalia,12,-0.25
20220629,Somaliland,2,-0.5
20220629,South Africa,395,-0.273417722
20220629,South Korea,72,-0.291666667
20220629,South Sudan,1,-1
20220629,Spain,475,-0.031578947
20220629,Sri Lanka,97,-0.350515464
20220629,Sudan,6,-0.5
20220629,Sweden,444,-0.186936937
20220629,Switzerland,247,-0.194331984
20220629,Syria,27,-0.444444444
20220629,Taiwan,117,-0.256410256
20220629,Tajikistan,1,0
20220629,Thailand,65,-0.061538462
20220629,Trinidad and Tobago,15,-0.466666667
20220629,Tunisia,5,0
20220629,Turkey,177,-0.016949153
20220629,Turkmenistan,1,0
20220629,USA,3905,-0.206402049
20220629,Uganda,101,-0.495049505
20220629,Ukraine,1973,-0.315762798
20220629,United Arab Emirates,69,-0.130434783
20220629,Uruguay,33,-0.121212121
20220629,Venezuela,194,-0.144329897
20220629,Vietnam,34,-0.352941176
20220629,Western Sahara,4,-0.75
20220629,Yemen,1,-1
20220629,Zambia,7,0
20220629,Zimbabwe,41,-0.317073171
20220630,Afghanistan,19,-0.263157895
20220630,Albania,23,0.52173913
20220630,Angola,1,-1
20220630,Antarctica,30,-0.166666667
20220630,Argentina,79,-0.17721519
20220630,Armenia,24,-0.208333333
20220630,Australia,645,-0.128682171
20220630,Austria,76,-0.25
20220630,Azerbaijan,31,0
20220630,Bangladesh,132,0.113636364
20220630,Belarus,8,-0.25
20220630,Belgium,450,0.297777778
20220630,Belize,6,-0.166666667
20220630,Benin,7,-0.142857143
20220630,Bhutan,1,0
20220630,Bolivia,2,0
20220630,Bosnia and Herzegovina,6,-0.333333333
20220630,Botswana,4,-0.25
20220630,Brazil,46,-0.065217391
20220630,Bulgaria,56,-0.178571429
20220630,Burkina Faso,1,0
20220630,Cambodia,10,-0.1
20220630,Cameroon,13,-0.153846154
20220630,Canada,1538,-0.124837451
20220630,Chile,45,-0.088888889
20220630,China,100,-0.19
20220630,Colombia,71,-0.056338028
20220630,Costa Rica,18,-0.111111111
20220630,Croatia,24,0.041666667
20220630,Cuba,16,-0.25
20220630,Cyprus,51,0
20220630,Czech Republic,70,-0.285714286
20220630,Denmark,84,-0.25
20220630,Dominican Republic,6,0.166666667
20220630,Ecuador,24,0.041666667
20220630,Egypt,25,-0.56
20220630,El Salvador,16,-0.0625
20220630,England,2068,-0.252901354
20220630,Eritrea,3,-1
20220630,Estonia,107,0.009345794
20220630,Ethiopia,31,-0.35483871
20220630,Fiji,6,0.166666667
20220630,Finland,437,-0.034324943
20220630,France,743,-0.192462988
20220630,Gambia,3,0.333333333
20220630,Georgia,174,-0.091954023
20220630,Germany,667,-0.230884558
20220630,Ghana,99,-0.121212121
20220630,Greece,290,-0.14137931
20220630,Greenland,7,0.285714286
20220630,Guatemala,5,-0.2
20220630,Guinea,1,-1
20220630,Haiti,3,-0.333333333
20220630,Honduras,3,0
20220630,Hungary,29,0.068965517
20220630,Iceland,15,-0.266666667
20220630,India,1815,-0.201652893
20220630,Indonesia,426,0.14084507
20220630,Iran,50,-0.1
20220630,Iraq,13,-0.538461538
20220630,Ireland,394,-0.220812183
20220630,Israel,74,-0.256756757
20220630,Italy,229,-0.126637555
20220630,Jamaica,19,-0.263157895
20220630,Japan,359,-0.17270195
20220630,Jordan,36,0.666666667
20220630,Kazakhstan,13,-0.307692308
20220630,Kenya,114,-0.026315789
20220630,Kosovo,10,0.4
20220630,Kuwait,12,-0.416666667
20220630,Kyrgyzstan,2,-0.5
20220630,Laos,1,0
20220630,Latvia,88,0.045454545
20220630,Lebanon,25,-0.28
20220630,Lesotho,7,-0.142857143
20220630,Liberia,6,-0.166666667
20220630,Libya,18,-0.111111111
20220630,Lithuania,109,-0.04587156
20220630,Luxembourg,39,-0.153846154
20220630,Macedonia,23,0.043478261
20220630,Madagascar,2,-0.5
20220630,Malawi,1,0
20220630,Malaysia,160,-0.29375
20220630,Mali,25,-0.16
20220630,Mexico,133,-0.180451128
20220630,Moldova,12,0
20220630,Mongolia,11,0.363636364
20220630,Montenegro,28,0.285714286
20220630,Morocco,14,0.285714286
20220630,Mozambique,1,0
20220630,Myanmar,19,-0.157894737
20220630,Namibia,7,-0.571428571
20220630,Nepal,24,-0.125
20220630,Netherlands,365,-0.235616438
20220630,New Zealand,154,-0.246753247
20220630,Nicaragua,4,-0.75
20220630,Niger,720,-0.059722222
20220630,North Korea,2,0
20220630,Norway,179,-0.167597765
20220630,Oman,9,0.555555556
20220630,Pakistan,394,-0.187817259
20220630,Panama,43,-0.302325581
20220630,Papua New Guinea,1,1
20220630,Paraguay,3,0
20220630,Peru,15,0
20220630,Philippines,57,-0.052631579
20220630,Poland,196,-0.158163265
20220630,Portugal,270,-0.155555556
20220630,Puerto Rico,25,0.08
20220630,Qatar,8,-0.25
20220630,Republic of Serbia,15,-0.2
20220630,Romania,186,-0.107526882
20220630,Russia,145,-0.296551724
20220630,Rwanda,18,0.111111111
20220630,Saudi Arabia,41,-0.268292683
20220630,Senegal,3,0
20220630,Sierra Leone,6,0.333333333
20220630,Slovakia,28,0.178571429
20220630,Slovenia,32,-0.21875
20220630,Solomon Islands,3,-0.333333333
20220630,Somalia,12,-0.416666667
20220630,Somaliland,1,1
20220630,South Africa,320,-0.175
20220630,South Korea,84,-0.130952381
20220630,Spain,322,-0.01552795
20220630,Sri Lanka,85,-0.164705882
20220630,Sudan,3,-0.333333333
20220630,Sweden,317,-0.088328076
20220630,Switzerland,264,-0.075757576
20220630,Syria,23,-0.217391304
20220630,Taiwan,90,-0.244444444
20220630,Thailand,67,-0.119402985
20220630,Togo,1,-1
20220630,Trinidad and Tobago,6,0
20220630,Tunisia,7,-0.142857143
20220630,Turkey,125,-0.168
20220630,Turkmenistan,2,0.5
20220630,USA,3746,-0.181526962
20220630,Uganda,93,-0.268817204
20220630,Ukraine,1320,-0.239393939
20220630,United Arab Emirates,76,-0.026315789
20220630,Uruguay,11,0.181818182
20220630,Uzbekistan,1,0
20220630,Venezuela,122,-0.057377049
20220630,Vietnam,8,-0.25
20220630,Western Sahara,1,-1
20220630,Yemen,6,-0.333333333
20220630,Zambia,5,-0.8
20220630,Zimbabwe,41,-0.56097561
20220701,Afghanistan,7,-0.571428571
20220701,Albania,9,0.222222222
20220701,Algeria,2,0.5
20220701,Antarctica,20,-0.1
20220701,Argentina,58,-0.310344828
20220701,Armenia,16,-0.125
20220701,Australia,595,-0.201680672
20220701,Austria,94,-0.223404255
20220701,Azerbaijan,21,0
20220701,Bangladesh,63,0.111111111
20220701,Belarus,6,-0.5
20220701,Belgium,293,0.201365188
20220701,Belize,9,-0.444444444
20220701,Benin,4,-0.75
20220701,Bolivia,13,-0.384615385
20220701,Bosnia and Herzegovina,3,-1
20220701,Botswana,1,0
20220701,Brazil,46,-0.130434783
20220701,Brunei,1,0
20220701,Bulgaria,87,-0.24137931
20220701,Cambodia,9,-0.111111111
20220701,Cameroon,4,-0.5
20220701,Canada,1343,-0.192107223
20220701,Central African Republic,2,1
20220701,Chile,45,-0.222222222
20220701,China,115,-0.2
20220701,Colombia,41,-0.170731707
20220701,Costa Rica,20,-0.25
20220701,Croatia,45,0
20220701,Cuba,19,-0.368421053
20220701,Cyprus,39,-0.153846154
20220701,Czech Republic,98,-0.265306122
20220701,Denmark,128,-0.2265625
20220701,Dominican Republic,5,0
20220701,Ecuador,30,-0.033333333
20220701,Egypt,28,-0.392857143
20220701,El Salvador,5,-0.4
20220701,England,1747,-0.250715512
20220701,Eritrea,2,-0.5
20220701,Estonia,97,-0.072164948
20220701,Ethiopia,28,-0.5
20220701,Fiji,3,0
20220701,Finland,370,-0.175675676
20220701,France,746,-0.273458445
20220701,Gambia,4,-0.75
20220701,Georgia,148,-0.202702703
20220701,Germany,664,-0.259036145
20220701,Ghana,98,-0.173469388
20220701,Greece,317,-0.19873817
20220701,Greenland,1,0
20220701,Guatemala,1,0
20220701,Guinea,1,-1
20220701,Haiti,9,-0.333333333
20220701,Honduras,2,-0.5
20220701,Hungary,26,-0.230769231
20220701,Iceland,20,0.15
20220701,India,1294,-0.114374034
20220701,Indonesia,448,-0.229910714
20220701,Iran,39,-0.230769231
20220701,Iraq,9,0
20220701,Ireland,468,-0.226495726
20220701,Israel,46,-0.282608696
20220701,Italy,221,-0.176470588
20220701,Jamaica,25,-0.36
20220701,Japan,279,-0.193548387
20220701,Jordan,3,-0.666666667
20220701,Kazakhstan,10,-0.1
20220701,Kenya,83,0.012048193
20220701,Kosovo,7,0
20220701,Kuwait,15,-0.466666667
20220701,Laos,1,0
20220701,Latvia,66,-0.363636364
20220701,Lebanon,42,-0.333333333
20220701,Lesotho,4,-0.5
20220701,Libya,4,-0.25
20220701,Lithuania,99,-0.282828283
20220701,Luxembourg,32,0.09375
20220701,Macedonia,11,-0.363636364
20220701,Madagascar,1,-1
20220701,Malawi,2,0.5
20220701,Malaysia,193,-0.424870466
20220701,Mali,14,0
20220701,Mauritania,1,1
20220701,Mexico,135,-0.074074074
20220701,Moldova,12,-0.5
20220701,Mongolia,10,0.2
20220701,Montenegro,10,-0.2
20220701,Morocco,7,0.142857143
20220701,Mozambique,2,-0.5
20220701,Myanmar,15,-0.066666667
20220701,Namibia,9,-0.666666667
20220701,Nepal,13,-0.307692308
20220701,Netherlands,393,-0.264631043
20220701,New Zealand,113,-0.309734513
20220701,Nicaragua,3,0
20220701,Niger,717,-0.285913529
20220701,North Korea,1,-1
20220701,Norway,194,-0.25257732
20220701,Oman,6,0
20220701,Pakistan,383,-0.154046997
20220701,Panama,31,-0.483870968
20220701,Papua New Guinea,1,0
20220701,Paraguay,5,0
20220701,Peru,10,0.4
20220701,Philippines,30,-0.3
20220701,Poland,282,-0.25177305
20220701,Portugal,258,-0.248062016
20220701,Puerto Rico,16,-0.0625
20220701,Qatar,9,-0.333333333
20220701,Republic of Serbia,19,-0.210526316
20220701,Romania,143,-0.286713287
20220701,Russia,142,-0.267605634
20220701,Rwanda,6,0
20220701,Saudi Arabia,33,-0.272727273
20220701,Senegal,3,-0.333333333
20220701,Sierra Leone,2,0.5
20220701,Slovakia,17,-0.058823529
20220701,Slovenia,22,0.045454545
20220701,Somalia,4,-1
20220701,Somaliland,1,0
20220701,South Africa,266,-0.330827068
20220701,South Korea,24,-0.291666667
20220701,South Sudan,1,0
20220701,Spain,244,-0.18852459
20220701,Sri Lanka,77,-0.155844156
20220701,Sudan,2,-0.5
20220701,Sweden,308,-0.272727273
20220701,Switzerland,173,-0.184971098
20220701,Syria,17,-0.176470588
20220701,Taiwan,56,-0.214285714
20220701,Thailand,45,-0.222222222
20220701,Togo,1,-1
20220701,Trinidad and Tobago,15,-0.266666667
20220701,Tunisia,4,-0.75
20220701,Turkey,68,-0.279411765
20220701,USA,3485,-0.21061693
20220701,Uganda,84,-0.095238095
20220701,Ukraine,1777,-0.338210467
20220701,United Arab Emirates,50,0.02
20220701,Uruguay,26,-0.115384615
20220701,Uzbekistan,1,0
20220701,Venezuela,110,-0.372727273
20220701,Vietnam,15,-0.2
20220701,Western Sahara,1,1
20220701,Yemen,6,-0.333333333
20220701,Zambia,2,0
20220701,Zimbabwe,20,-0.65
20220702,Afghanistan,5,0
20220702,Albania,8,0.125
20220702,Algeria,6,-0.166666667
20220702,Angola,4,0.25
20220702,Antarctica,30,-0.033333333
20220702,Argentina,93,-0.419354839
20220702,Armenia,13,0.153846154
20220702,Australia,435,-0.227586207
20220702,Austria,72,-0.236111111
20220702,Azerbaijan,7,0
20220702,Bangladesh,84,0.202380952
20220702,Belarus,7,-0.428571429
20220702,Belgium,139,-0.26618705
20220702,Belize,8,0
20220702,Bolivia,2,0
20220702,Bosnia and Herzegovina,3,-0.333333333
20220702,Botswana,1,1
20220702,Brazil,36,-0.194444444
20220702,Bulgaria,59,-0.271186441
20220702,Burkina Faso,1,1
20220702,Burundi,2,0
20220702,Cambodia,8,-0.125
20220702,Cameroon,1,-1
20220702,Canada,1064,-0.235902256
20220702,Central African Republic,3,0.333333333
20220702,Chile,47,-0.212765957
20220702,China,90,-0.355555556
20220702,Colombia,50,-0.26
20220702,Costa Rica,20,-0.1
20220702,Croatia,21,-0.238095238
20220702,Cuba,8,-0.5
20220702,Cyprus,27,-0.333333333
20220702,Czech Republic,109,-0.412844037
20220702,Denmark,124,-0.330645161
20220702,Djibouti,2,0
20220702,Dominican Republic,7,-0.571428571
20220702,Ecuador,23,-0.043478261
20220702,Egypt,21,-0.571428571
20220702,El Salvador,1,0
20220702,England,1618,-0.263906057
20220702,Eritrea,9,-0.555555556
20220702,Estonia,82,-0.158536585
20220702,Ethiopia,26,0
20220702,Fiji,4,0.25
20220702,Finland,319,-0.39184953
20220702,France,686,-0.227405248
20220702,Georgia,98,-0.071428571
20220702,Germany,604,-0.329470199
20220702,Ghana,76,-0.065789474
20220702,Greece,305,-0.055737705
20220702,Guatemala,2,-1
20220702,Guinea,1,1
20220702,Haiti,2,-0.5
20220702,Honduras,3,0.333333333
20220702,Hungary,12,-0.25
20220702,Iceland,10,-0.5
20220702,India,1414,-0.157001414
20220702,Indonesia,349,-0.421203438
20220702,Iran,34,-0.264705882
20220702,Iraq,6,-0.333333333
20220702,Ireland,359,-0.311977716
20220702,Israel,42,-0.380952381
20220702,Italy,170,-0.264705882
20220702,Jamaica,16,-0.25
20220702,Japan,268,-0.309701493
20220702,Jordan,5,0
20220702,Kazakhstan,15,-0.266666667
20220702,Kenya,57,-0.192982456
20220702,Kosovo,9,-0.333333333
20220702,Kuwait,11,-0.363636364
20220702,Kyrgyzstan,1,0
20220702,Latvia,68,-0.441176471
20220702,Lebanon,38,-0.315789474
20220702,Lesotho,3,-0.666666667
20220702,Liberia,7,-0.142857143
20220702,Libya,12,-0.416666667
20220702,Lithuania,101,-0.376237624
20220702,Luxembourg,44,-0.295454545
20220702,Macedonia,10,-0.4
20220702,Madagascar,2,-0.5
20220702,Malawi,1,1
20220702,Malaysia,104,-0.557692308
20220702,Mali,8,-0.625
20220702,Mexico,127,-0.031496063
20220702,Moldova,9,-0.111111111
20220702,Mongolia,18,-0.111111111
20220702,Montenegro,4,-0.25
20220702,Morocco,5,-0.4
20220702,Myanmar,18,-0.055555556
20220702,Namibia,5,-0.6
20220702,Nepal,14,-0.285714286
20220702,Netherlands,333,-0.342342342
20220702,New Zealand,106,-0.367924528
20220702,Nicaragua,3,0.333333333
20220702,Niger,300,-0.236666667
20220702,North Korea,1,0
20220702,Norway,141,-0.340425532
20220702,Oman,3,0
20220702,Pakistan,447,-0.248322148
20220702,Panama,34,-0.323529412
20220702,Papua New Guinea,1,1
20220702,Paraguay,3,0
20220702,Peru,10,-0.5
20220702,Philippines,42,-0.166666667
20220702,Poland,168,-0.297619048
20220702,Portugal,231,-0.324675325
20220702,Puerto Rico,24,-0.25
20220702,Qatar,7,0
20220702,Republic of Serbia,19,0.052631579
20220702,Romania,115,-0.252173913
20220702,Russia,126,-0.19047619
20220702,Rwanda,4,-0.25
20220702,Saudi Arabia,36,-0.305555556
20220702,Sierra Leone,1,1
20220702,Slovakia,12,0.166666667
20220702,Slovenia,30,0.066666667
20220702,Somalia,16,-0.125
20220702,Somaliland,1,0
20220702,South Africa,202,-0.198019802
20220702,South Korea,15,-0.466666667
20220702,South Sudan,1,0
20220702,Spain,288,-0.208333333
20220702,Sri Lanka,97,-0.12371134
20220702,Sudan,4,0
20220702,Sweden,317,-0.318611987
20220702,Switzerland,151,-0.331125828
20220702,Syria,7,-0.285714286
20220702,Taiwan,54,-0.333333333
20220702,Thailand,52,-0.192307692
20220702,The Bahamas,1,-1
20220702,Togo,1,0
20220702,Trinidad and Tobago,18,-0.277777778
20220702,Tunisia,1,-1
20220702,Turkey,58,-0.206896552
20220702,USA,3333,-0.224122412
20220702,Uganda,58,-0.017241379
20220702,Ukraine,1193,-0.293378039
20220702,United Arab Emirates,77,-0.038961039
20220702,Uruguay,17,-0.235294118
20220702,Uzbekistan,1,0
20220702,Venezuela,89,-0.404494382
20220702,Vietnam,16,-0.3125
20220702,Western Sahara,1,0
20220702,Yemen,5,-0.8
20220702,Zambia,3,-0.333333333
20220702,Zimbabwe,6,-0.333333333
20220703,Afghanistan,10,-0.7
20220703,Albania,3,-0.333333333
20220703,Algeria,4,-0.25
20220703,Angola,2,-0.5
20220703,Antarctica,34,-0.147058824
20220703,Argentina,58,-0.344827586
20220703,Armenia,4,-0.25
20220703,Australia,706,-0.16572238
20220703,Austria,85,-0.329411765
20220703,Azerbaijan,15,-0.733333333
20220703,Bangladesh,73,-0.095890411
20220703,Belarus,6,-0.166666667
20220703,Belgium,162,-0.24691358
20220703,Belize,6,-0.333333333
20220703,Bosnia and Herzegovina,1,0
20220703,Brazil,36,-0.555555556
